,ML True,DL True,Persistence,SVR,Ridge,RandomForestRegressor,GradientBoostingRegressor,AdaBoostRegressor,BaggingRegressor,RNNModel,LSTMModel,GRUModel,TransformerWithLinear,TransformerWithAttention
617,-0.6,-0.6,-0.6,-4.690565843129463,-9.051479077141408,-0.6200000000000009,1.0868175667377706,38.576046511627986,-0.6199999999999999,3.1020813,1.5179443,0.17532349,-3.2991333,-10.5520935
618,-0.7,-0.7,-0.6,-6.521620784312461,-7.232212017900395,-0.6890000000000011,1.1108669262709712,42.244959128065176,-0.7100000000000001,0.9270935,-0.89094543,-0.5904846,-3.3684082,-10.405685
619,-0.6,-0.6,-0.7,10.158636188685534,-12.91945506822654,-0.6400000000000007,1.754119631177471,42.244959128065176,-0.6199999999999999,-0.8046875,-1.4404755,-0.884964,-3.3462524,-10.455368
620,-0.8,-0.8,-0.6,3.7069203647493225,-2.929138378137111,-0.7789999999999992,0.19939154871573272,56.314353312302806,-0.7699999999999999,6.639862,1.1856079,1.8362274,-2.5488281,-9.927032
621,-0.6,-0.6,-0.8,-24.65921421719665,-116.1194626214058,-0.613000000000001,0.19939154871573272,56.314353312302806,-0.6799999999999999,-4.6136627,-13.030884,-6.5169373,-3.6423645,-11.213623
622,138.6,138.6,-0.6,114.52737414233657,311.1577609877175,142.38400000000016,151.74652207190533,185.79267080745342,143.11999999999998,155.08049,154.43585,146.26996,159.10086,148.05035
623,143.7,143.7,138.6,131.98394652844047,173.86925042879852,149.30700000000016,157.22753682634786,199.04299788880772,144.52,154.12456,161.73,169.99326,157.87338,166.88826
624,29.4,29.4,143.7,53.53740465934206,1.1662101781456329,30.828000000000053,34.03746933488685,71.39834983498348,30.589999999999996,35.416122,27.854507,31.707962,38.19449,26.288208
625,21.0,21.0,29.4,23.02629500313563,33.36663090689052,22.043999999999997,27.48884106185987,56.6957723577229,22.020000000000003,30.272598,25.485977,18.940506,29.076569,16.872467
626,-1.2,-1.2,21.0,-25.23717267252823,-69.24374779543987,-1.077000000000001,1.4091620341770763,56.6957723577229,-1.17,1.496582,2.5261078,1.6865845,-2.0117188,-9.605804
627,-1.3,-1.3,-1.2,-21.59708457199929,-39.16635122951729,-1.1089999999999987,0.19939154871573272,56.6957723577229,-0.47000000000000003,-1.3803253,-0.7893982,-3.0399933,-3.16893,-10.273819
628,-0.6,-0.6,-1.3,-14.298325670753485,-68.01566653283547,-0.6250000000000007,0.19939154871573272,56.314353312302806,-0.6699999999999999,-1.4056854,-8.233322,-9.961807,-3.9940033,-11.169617
629,-0.6,-0.6,-0.6,-8.337397681132785,-62.45370084454149,-0.45900000000000074,0.19939154871573272,42.244959128065176,-0.61,-2.813736,-7.8247375,-7.865631,-3.226593,-11.166046
630,-0.6,-0.6,-0.6,9.274757908451818,-47.88676657193005,-0.612000000000001,0.19939154871573272,56.6957723577229,-0.67,-3.8309174,-6.093048,-5.28598,-2.524994,-11.09021
631,-0.7,-0.7,-0.6,23.344405566621106,65.95678642357086,-0.7190000000000011,0.19939154871573272,42.244959128065176,-0.7,5.624588,7.274124,5.6805573,-1.8506012,-11.155472
632,-0.7,-0.7,-0.7,23.365903317154846,-70.3691441046274,-0.706000000000001,1.392212013944246,42.244959128065176,-0.72,-5.0819244,-4.24823,-4.261978,-3.8789368,-10.771606
633,-0.6,-0.6,-0.7,2.1894843021001122,-39.0740273342692,-0.617000000000001,0.19939154871573272,42.244959128065176,-0.6599999999999999,1.5213928,-3.1744385,-3.4017181,-3.1256256,-11.021545
634,-0.6,-0.6,-0.6,-9.457640651398151,-76.18005568520826,-0.602000000000001,0.6994263397303001,29.41586073500951,-0.61,-4.367111,-10.417587,-8.48732,-2.5600586,-11.097595
635,-0.6,-0.6,-0.6,1.9138953353051704,61.86549515866088,-0.6640000000000006,0.19939154871573272,56.6957723577229,-0.61,6.8003845,4.248337,2.7459564,-2.6420898,-10.694366
636,-0.6,-0.6,-0.6,-6.155470508087092,-45.660904981862956,-0.5220000000000007,1.0868175667377706,56.314353312302806,-0.65,-3.8488922,-5.521225,-2.360611,-3.5698242,-11.092468
637,27.1,27.1,-0.6,37.73430782116483,123.31082239570799,25.997999999999976,27.446407431852798,56.314353312302806,26.24,20.269058,24.985153,23.611557,27.141754,18.037018
638,59.7,59.7,27.1,61.25843218076923,115.45188727162372,66.19499999999992,77.35899185809109,85.949609375,62.31,73.19949,80.891785,88.962395,85.17153,82.24295
639,80.8,80.8,59.7,61.47555865079207,80.7240864691228,78.70200000000006,80.4065695371901,83.49818181818173,80.53999999999999,33.179398,39.09523,56.92401,69.484436,-0.89624023
640,24.5,24.5,80.8,33.60760004455014,9.138217272986083,22.97000000000001,24.365016475632846,75.29530516431983,21.119999999999997,20.672546,23.15306,14.422272,26.861465,17.15007
641,125.9,125.9,24.5,125.85386059939678,174.78928834650912,124.0119999999998,119.30367734329795,182.13675595238112,126.19000000000001,118.53499,126.397835,128.9541,123.87392,113.781746
642,6.8,6.8,125.9,18.163718036017087,-36.95983853645336,8.141999999999994,14.149320944809459,75.29530516431983,7.919999999999999,13.260559,15.167862,10.001968,11.600235,0.38233948
643,43.4,43.4,6.8,63.74972413584274,91.36136279419001,42.63600000000005,39.36051439088162,62.42599388379214,43.949999999999996,40.48561,41.46051,40.048355,46.052765,32.425995
644,54.7,54.7,43.4,63.90620263214106,101.21710153450407,54.95899999999995,53.08442252777854,85.949609375,54.78000000000001,56.760117,57.247528,56.81215,60.185593,44.129303
645,42.5,42.5,54.7,63.37975131456764,54.900402357342216,38.626000000000005,34.017608026758516,56.6957723577229,39.39,47.609436,42.615753,40.67372,39.65738,32.83464
646,42.1,42.1,42.5,48.89690219364931,32.85861385833289,39.442999999999955,36.33376201995328,62.42599388379214,37.82,35.853455,46.987244,40.627,39.00157,26.069687
647,46.9,46.9,42.1,38.65635123913964,51.27029357361471,46.83700000000003,43.358288259129615,75.29530516431983,46.629999999999995,40.41127,42.126205,35.6904,44.182434,28.81932
648,27.1,27.1,46.9,33.89673784128419,-16.448969433435536,26.312999999999974,27.319357804504765,56.6957723577229,26.28,22.784164,25.715317,22.85971,26.793503,10.414429
649,10.8,10.8,27.1,22.272016596189644,-9.94622116520398,8.371999999999995,4.723295629637168,68.2454394693203,9.969999999999999,12.211044,11.632156,8.685211,5.658325,-5.971878
650,25.9,25.9,10.8,48.63071228070069,49.02009291865522,25.24700000000004,28.535408269518307,56.6957723577229,24.040000000000003,25.871384,27.102814,21.095917,25.70964,9.464569
651,-1.1,-1.1,25.9,-25.158963880390672,-117.48423030653575,-0.957999999999999,0.7008581714280779,56.6957723577229,-1.0399999999999998,-1.8666687,-6.2207184,-4.4491577,-3.7489777,-10.886246
652,22.9,22.9,-1.1,46.96107264917441,103.6268850095623,25.97500000000002,28.37015814621941,42.244959128065176,25.420000000000005,26.536743,24.955551,24.561905,29.048111,16.900589
653,-1.2,-1.2,22.9,12.67310756244359,-35.21119731873796,0.6419999999999986,-0.8509540167133242,38.576046511627986,0.6299999999999999,1.1309662,3.312317,-0.6444092,-1.3080597,-8.182663
654,-0.7,-0.7,-1.2,-21.616283437472873,-123.92610450049219,-0.6500000000000007,0.19939154871573272,38.576046511627986,-0.67,-1.3079681,-10.804916,-8.952133,-1.9812927,-10.811386
655,-0.7,-0.7,-0.7,-6.692256088186355,-75.96854997741028,-0.6300000000000011,-1.5571734874407581,30.590624999999775,-0.74,2.7193146,-7.6499023,-5.001709,-0.57847595,-9.835983
656,-0.7,-0.7,-0.7,-10.235317368211724,-18.8468359267047,-0.5910000000000007,0.6994263397303001,38.576046511627986,-0.6900000000000001,-1.9608612,-0.9817047,-1.9708099,-1.5008087,-10.153244
657,-0.6,-0.6,-0.7,18.77704969256223,-25.516499787195244,-0.6000000000000009,0.6994263397303001,30.766351931331556,-0.61,0.9681244,-4.173279,-1.9447784,-2.3437805,-10.305481
658,-0.6,-0.6,-0.6,-4.1277128710088675,-40.928910641451154,-0.5990000000000009,0.7396439858074028,38.576046511627986,-0.61,-6.518219,-0.70806885,-3.0600586,-0.566803,-10.08255
659,-0.6,-0.6,-0.6,1.8280160912052565,35.21514786331019,-0.6610000000000008,0.03557325711461512,38.47088036117337,-0.6699999999999999,3.1703186,0.7672272,1.1292725,-2.4046173,-11.012451
660,-0.6,-0.6,-0.6,7.996243343676724,-9.471944079209493,-0.6190000000000009,1.0868175667377706,32.77662582469348,-0.65,-4.896759,-0.8965759,0.30422974,-2.9544525,-10.843704
661,-0.6,-0.6,-0.6,20.78981468265394,5.79708088937258,-0.6430000000000008,1.0868175667377706,42.244959128065176,-0.6999999999999998,4.845398,1.146164,-1.0588226,-3.395462,-10.472855
662,56.2,56.2,-0.6,40.4637575610449,117.00601157448834,56.61999999999996,57.77542144984447,83.5984025559106,56.23,55.36331,52.797287,49.303604,63.316162,45.973892
663,71.9,71.9,56.2,47.86509184237079,81.74870680999305,71.7099999999999,75.64823660680243,85.949609375,70.65,64.09912,68.95523,73.26042,81.43982,79.00284
664,85.8,85.8,71.9,71.20580586776353,91.96149614050556,79.83300000000007,79.80353454624827,89.30888030888029,84.78999999999999,80.315216,80.9492,84.11539,87.76661,87.830376
665,71.3,71.3,85.8,67.4930871992693,110.85836883813019,71.70700000000005,67.91021913025864,85.949609375,73.64,75.19141,72.529785,74.43526,73.97046,65.520294
666,89.7,89.7,71.3,113.64896735715442,109.47558516850413,87.67999999999992,88.50914574441408,108.0073248407643,88.42,90.468925,92.24554,92.06914,99.84265,87.37119
667,171.9,171.9,89.7,171.1259679468969,196.0032700964469,173.92699999999994,177.86757590525676,204.79236453201977,172.64000000000004,168.82204,184.43687,179.36273,179.17424,183.07745
668,65.1,65.1,171.9,95.13730918573374,78.50476942524301,66.63400000000006,67.0375516921269,108.0073248407643,67.36000000000001,60.557816,59.710373,63.155167,70.38675,57.26793
669,-1.4,-1.4,65.1,-49.46382118673037,-85.06040264598309,-1.303000000000001,3.1935019971949212,92.68919667590099,-1.33,0.6976013,-2.1742249,-1.2908783,-2.3493958,-10.094864
670,60.8,60.8,-1.4,70.18416939248883,133.23600083106464,60.65400000000007,58.16177721016967,83.5984025559106,60.480000000000004,63.07733,55.276672,51.01085,63.25856,51.15883
671,84.2,84.2,60.8,95.95061567767152,104.12134164194906,84.79099999999993,85.66423190683372,108.0073248407643,85.36000000000003,78.741135,87.74607,81.910706,84.74777,80.66023
672,134.9,134.9,84.2,153.55883913004888,154.87509171288613,138.93099999999987,144.67046287012113,185.79267080745342,138.55,147.77896,150.68216,150.82158,147.66003,151.03476
673,131.1,131.1,134.9,149.2704616110709,152.98636063792893,135.08400000000017,138.37216425578524,193.95340393343224,131.2,133.42313,135.97461,137.11499,137.42459,134.23364
674,124.1,124.1,131.1,146.68380898768828,135.7911171580501,129.1700000000001,136.67819490297347,212.99006102877078,128.73999999999998,124.13149,126.545006,124.43881,130.08997,127.48016
675,13.4,13.4,124.1,-10.598880636080764,-18.726734010714182,14.337000000000012,19.416530136515107,86.9552036199094,13.320000000000002,17.648422,17.38652,16.596329,17.359451,7.531555
676,99.3,99.3,13.4,114.28108266178039,140.62999965800182,100.07799999999996,92.89281654751696,108.0073248407643,98.13,89.34432,99.341446,91.2281,97.44427,83.15062
677,210.8,210.8,99.3,186.7296201768962,204.64463777814677,212.41599999999977,215.9778310993488,204.79236453201977,211.35,197.20294,214.27455,205.17545,207.84021,208.50696
678,64.8,64.8,210.8,60.72910224010792,75.1138542794736,65.6510000000001,67.42494291913437,89.30888030888029,66.39,65.40166,56.19951,57.307816,67.1311,57.84088
679,101.8,101.8,64.8,124.70475931890452,133.87978301805563,102.93399999999995,102.4033257745197,184.90277227722802,100.72999999999999,107.781876,103.92598,102.0007,108.57739,106.11593
680,388.0,388.0,101.8,312.94265656060566,298.7069945114697,391.92800000000005,401.27445794637265,354.54249621021086,392.38,409.6125,393.81262,402.53436,394.0629,417.55786
681,199.5,199.5,388.0,211.87396886081237,240.75429099432336,199.32399999999996,205.06102089920043,221.5024390243902,200.69,188.25739,198.29391,199.235,203.30511,193.24596
682,297.3,297.3,199.5,295.51662606886663,282.35722689649174,299.25299999999964,299.95822374408834,270.87353463587885,300.90000000000003,306.52066,304.18488,305.79663,300.51495,305.54114
683,317.9,317.9,297.3,293.9032046587706,307.35614536785533,310.21800000000036,300.2228615933172,270.87353463587885,310.49999999999994,304.49835,305.59927,311.88977,302.9983,310.1189
684,352.2,352.2,317.9,328.09996509217837,343.61831545218206,351.43400000000025,340.51666913125064,281.8652815013391,350.03,343.63184,353.9248,355.81003,331.12213,350.2082
685,307.8,307.8,352.2,305.7785288429616,331.87312359591795,307.76399999999967,297.9917875000939,284.318145161291,308.26000000000005,293.99167,297.87115,291.01825,304.62537,315.87503
686,232.2,232.2,307.8,251.84502037308349,280.2819308554581,233.5560000000002,226.69580902078346,224.95664335664324,230.20999999999998,236.35396,248.57027,246.54276,210.34663,240.12932
687,108.1,108.1,232.2,101.44037516686892,161.42570499821247,111.11700000000015,117.14793910757837,199.04299788880772,109.13000000000002,121.06689,122.804924,119.46763,114.654816,105.77491
688,137.3,137.3,108.1,161.3071196115223,151.56764708755213,138.00599999999983,131.95938854396783,182.13675595238112,137.88,132.22836,140.0893,141.32375,144.06223,143.46426
689,44.3,44.3,137.3,20.193387475269958,38.54344781303672,45.59800000000006,49.678391145491794,92.68919667590099,46.120000000000005,48.463974,51.50757,48.061554,48.084976,37.66838
690,89.4,89.4,44.3,113.47787773672384,127.29958771680424,92.4319999999999,91.0404199808466,92.68919667590099,90.86,83.4671,91.51605,92.69947,94.904045,88.59108
691,124.6,124.6,89.4,157.09783283941545,148.99927430033725,128.04500000000016,129.4828984083777,199.04299788880772,125.15,132.72311,131.72087,129.82619,130.37689,129.61218
692,126.6,126.6,124.6,145.51686803401418,159.07469076035892,129.5010000000001,131.4616421476006,212.99006102877078,127.05,125.86573,129.19206,132.12927,134.84888,129.02481
693,115.0,115.0,126.6,137.04309757481246,106.70588530867154,115.06600000000005,115.35669940490673,182.13675595238112,116.48000000000002,109.23322,113.91068,112.396,115.55704,112.39603
694,35.1,35.1,115.0,10.973900355345165,10.109361567181935,34.58799999999997,33.745927046234776,80.47523364485969,35.120000000000005,29.367645,33.103256,29.984848,33.459152,21.765305
695,-1.2,-1.2,35.1,-79.64776133656599,-93.11558446925179,-1.168000000000001,1.0868175667377706,71.39834983498348,-1.19,-1.2008362,3.100418,1.6574402,-2.0020752,-10.03302
696,-1.2,-1.2,-1.2,-10.67585324396859,3.398097547765502,-1.111000000000001,1.4101975008593435,56.6957723577229,-1.25,5.8816223,5.1918793,2.870575,-0.64341736,-9.514374
697,21.4,21.4,-1.2,31.853190725440754,46.91656654169955,20.97200000000003,18.60978552008205,38.47088036117337,21.140000000000004,21.902176,19.459991,14.549072,17.539322,1.6419373
698,39.2,39.2,21.4,63.275924494028544,78.04949231278982,39.05899999999995,38.403855555077804,63.88407960199,39.44,36.314606,37.946426,32.44751,37.154587,26.044983
699,59.2,59.2,39.2,82.20902460077093,83.90381298547649,58.12099999999997,57.77542144984447,84.59345088161207,57.25,58.25038,61.07788,56.04599,56.854507,49.32312
700,70.0,70.0,59.2,82.73919849987564,81.11468028130258,69.48700000000002,70.38585483226842,89.30888030888029,68.28999999999999,68.71834,68.5768,66.712036,68.10368,59.79756
701,62.3,62.3,70.0,77.91494844316676,69.7652683472138,60.78500000000005,59.57671143309517,89.30888030888029,62.15,60.607407,60.91655,57.985,60.332413,53.27054
702,97.4,97.4,62.3,112.56696776613057,140.58756615741754,98.64499999999987,100.71101468820316,148.38200000000012,96.43999999999998,98.29252,106.376205,106.5405,105.75386,102.40242
703,68.6,68.6,97.4,79.77365527168178,69.442852808407,66.87000000000006,61.699668409340404,85.949609375,65.72,58.16931,63.33278,63.008087,65.97392,57.0726
704,150.5,150.5,68.6,156.83934359532887,193.65622795428888,154.158,156.0910049488101,211.15680751173682,151.57999999999998,160.6954,165.00188,160.50504,166.2505,164.06793
705,187.1,187.1,150.5,187.22203185495505,208.0908886527928,190.71399999999997,196.96378705733855,212.99006102877078,188.00999999999996,189.79654,198.56172,191.97156,189.547,197.07324
706,251.4,251.4,187.1,239.2892595382019,241.19101386026725,248.9730000000003,247.61959424938325,222.89913867355403,249.75999999999993,240.48715,248.17386,242.84283,237.96532,249.68195
707,338.9,338.9,251.4,327.6892193910372,316.55833134940394,343.56600000000043,339.9077529944316,281.8652815013391,347.64,353.17133,359.99548,351.92322,347.92023,353.41748
708,643.6,643.6,338.9,553.8255912849231,493.22685587933995,641.2019999999993,634.9867193584882,508.97340153452615,636.0600000000002,661.18896,674.5391,659.7739,657.6227,648.81006
709,404.8,404.8,643.6,450.2585103568731,464.24877720560403,404.97799999999995,411.63663026362156,421.6603124999996,401.7900000000001,405.844,402.86682,398.80252,409.34613,416.4231
710,580.0,580.0,404.8,571.8287778589231,515.3614794542027,591.8390000000002,608.2877804058556,533.4718750000037,582.27,578.3445,588.01733,580.89514,579.93164,582.0879
711,325.0,325.0,580.0,376.8825896759969,395.58903777250123,320.776,308.18135373094475,301.64279176201387,316.90000000000003,324.3152,338.02615,337.91556,328.92026,325.6634
712,509.2,509.2,325.0,500.9138219785458,452.15585482470254,509.8839999999995,508.1307234186107,451.21743323442064,512.74,497.82336,500.69733,503.61923,505.859,512.2973
713,295.2,295.2,509.2,337.77397156964025,355.86647838173974,301.58900000000034,299.84262328506446,281.08814814814804,298.91999999999996,315.14008,329.3147,322.79993,305.34625,313.55035
714,607.9,607.9,295.2,568.4659627498447,491.93443362616983,618.3850000000006,628.4472145944069,451.21743323442064,609.93,586.47626,605.4114,600.7322,610.588,614.57916
715,282.0,282.0,607.9,303.84952302278964,360.01691549252575,279.58500000000004,273.1662739536903,281.8652815013391,278.82,272.7228,285.04102,271.42548,277.94778,275.12247
716,493.2,493.2,282.0,469.09676980331153,453.24524987245184,500.45599999999945,512.5991661531388,469.33859223300914,499.3299999999999,509.43558,525.0687,519.6846,507.3295,517.1416
717,202.7,202.7,493.2,226.7159344726241,309.2917373692242,203.37300000000025,204.42098335391074,212.99006102877078,202.56,200.9615,210.00317,201.44577,209.60522,210.31339
718,271.7,271.7,202.7,295.73869894271314,308.26969201663576,277.62900000000025,285.71252121851717,261.5510204081632,271.69999999999993,287.36865,291.28403,305.19986,281.6468,289.21655
719,189.8,189.8,271.7,201.72585741552874,221.06351689703172,193.09499999999977,199.02172472246966,222.89913867355403,191.45,194.73738,193.96347,184.36845,202.17738,196.56102
720,230.5,230.5,189.8,237.7366856761094,252.3683897917205,231.71400000000003,224.48045456413985,215.26789215686196,230.07,218.01651,233.68326,237.03923,235.7883,230.82721
721,228.7,228.7,230.5,235.8006168065402,225.81531889171333,228.03000000000029,224.73159936126402,222.89913867355403,228.42,234.2676,233.5403,231.71036,228.24786,231.57405
722,147.3,147.3,228.7,171.2274815740044,194.1258143479006,151.53999999999988,151.55051392357544,215.26789215686196,149.23,146.56682,158.94255,152.28708,157.33636,153.64645
723,215.7,215.7,147.3,220.03967875417297,205.88412553758164,215.73600000000022,215.8140128077477,215.26789215686196,213.56,218.68896,219.60043,215.57468,219.10019,215.95345
724,146.1,146.1,215.7,169.91039048617128,172.0889590713233,146.88300000000015,149.1282258455573,212.99006102877078,146.20999999999998,146.11961,156.03061,149.27274,153.58833,150.44156
725,114.2,114.2,146.1,128.04297625204046,148.90487963095939,116.1890000000001,117.92612035913449,193.34660421545675,117.6,121.238945,126.26436,126.43881,126.78083,114.96528
726,200.9,200.9,114.2,210.34376610331583,195.65611962296884,201.69900000000013,204.75867160308042,199.04299788880772,206.17999999999998,196.17873,201.16624,197.39323,201.72679,205.08234
727,366.6,366.6,200.9,358.6757757735905,327.95900714580876,358.95399999999955,340.9075152510332,270.87353463587885,369.17,370.31583,370.0401,372.43707,358.80304,364.79114
728,319.2,319.2,366.6,346.51593436340056,315.50592385038897,314.12700000000035,299.02434430977956,281.8652815013391,315.92999999999995,311.71997,321.49332,330.3839,307.95602,309.08246
729,183.0,183.0,319.2,207.05082630992698,266.2067072837877,180.326,174.13478448035775,212.99006102877078,176.54000000000002,174.86359,170.9125,173.87262,177.87698,165.4629
730,405.7,405.7,183.0,391.2029084372923,335.7954711559504,419.569,432.9290534942045,469.33859223300914,411.7099999999999,429.3128,416.3826,424.62476,423.9439,437.23608
731,573.6,573.6,405.7,520.8824771713051,463.05031531912005,570.2259999999993,559.3754610356116,508.97340153452615,579.0400000000001,556.792,583.2324,581.32477,558.76355,566.93164
732,568.2,568.2,573.6,541.9375840679293,519.0475086141627,567.1479999999992,559.7201482066969,507.8430009587705,572.78,563.2151,578.71045,590.72894,556.5005,565.5313
733,527.7,527.7,568.2,523.1840365887202,548.0237881010574,532.5319999999991,528.4575316783763,469.33859223300914,535.3299999999999,525.4344,545.80585,545.5727,516.10175,531.3656
734,362.7,362.7,527.7,386.7307620334626,432.17523588473045,337.5050000000002,348.0062390568807,301.64279176201387,355.85999999999996,350.84167,372.0426,368.51462,350.58725,355.44528
735,750.7,750.7,362.7,765.8775212307241,645.2969068371002,763.0539999999991,764.9538919263578,666.8123401889982,761.0899999999999,778.03156,766.6715,776.1728,766.20135,765.6124
736,647.2,647.2,750.7,627.2222091721541,558.985675497894,638.3079999999995,640.3551656610521,552.2511396011391,647.9199999999998,618.3348,645.93445,639.80457,642.1427,636.325
737,438.7,438.7,647.2,452.7618015109622,506.2933468708752,433.2279999999999,423.5280025596589,418.4566682264868,436.27,415.23773,439.55914,433.859,438.56607,450.6342
738,264.4,264.4,438.7,287.9095673075528,359.33447011427245,263.3110000000002,257.2046544921645,248.29389671361537,261.82000000000005,268.4914,283.77097,285.81088,253.20963,278.0486
739,266.7,266.7,264.4,297.5985011350017,308.7758711804524,272.43600000000026,269.4221950051331,222.27607003891077,268.22999999999996,277.96338,271.63617,269.64105,269.00336,284.35315
740,362.7,362.7,266.7,340.8996191282115,302.63429527063323,366.76000000000016,370.86234901803414,416.52149812734035,365.81999999999994,375.14282,387.8423,382.19135,375.36398,382.46448
741,167.7,167.7,362.7,198.96871966084322,251.77393727400758,166.39800000000025,162.37678716722573,221.5024390243902,166.3,159.52338,169.74466,170.17421,174.71509,167.082
742,123.2,123.2,167.7,147.63764975162448,174.21856939742045,128.84500000000008,137.15480414465316,217.1005512679166,130.77000000000004,138.92343,145.09036,138.4625,138.04305,131.0811
743,27.2,27.2,123.2,-3.8454273147299602,-1.4146448927620554,29.653999999999968,33.142522877751176,92.68919667590099,32.31,29.02179,33.513565,30.489029,33.900406,20.161758
744,116.8,116.8,27.2,140.8647825507801,152.6068769149345,119.06799999999994,116.80126322464876,182.13675595238112,119.72999999999998,117.27088,130.8342,124.049164,122.1019,120.88479
745,162.3,162.3,116.8,178.78430901945208,164.54153893941069,161.41699999999983,160.91606928436684,193.95340393343224,163.48999999999998,160.98267,166.49707,161.51428,168.51959,170.86014
746,119.8,119.8,162.3,143.84326435043096,134.4034409854927,120.72599999999993,125.59946961528462,211.15680751173682,121.92,121.16636,131.31396,130.33069,132.06778,126.39546
747,231.8,231.8,119.8,243.18206082981087,232.36893516740238,230.66999999999982,226.30945326045824,217.1005512679166,230.85,227.14749,228.8439,235.26941,235.05484,233.71967
748,273.6,273.6,231.8,297.6352808105286,272.6292725598073,276.6649999999996,280.52341964700423,246.76923076923052,280.15,275.26605,281.47742,289.49286,276.83127,289.16818
749,266.1,266.1,273.6,299.94563341441113,280.6509181815894,272.1539999999997,280.20003971288264,277.0191977077346,271.39,265.10147,271.41986,269.12708,268.46375,282.66296
750,494.7,494.7,266.1,454.830840881416,379.52633563659396,495.6619999999996,498.0860721890164,469.33859223300914,494.6499999999999,498.67487,506.23517,502.15903,484.6112,498.40704
751,316.6,316.6,494.7,346.8341545687665,369.47706334251814,315.53799999999956,304.22620611946826,301.64279176201387,315.32000000000005,311.5903,320.97327,323.0973,308.26245,310.85532
752,256.3,256.3,316.6,269.8244788032027,318.92419193387025,257.3089999999996,262.4986715538856,246.76923076923052,253.42,273.03436,277.32852,279.01608,250.63066,259.882
753,639.0,639.0,256.3,677.6679757774215,549.9191644660093,679.2620000000002,670.0682082247101,565.8067860509013,693.67,656.7543,689.5337,658.7363,663.85156,645.7706
754,402.9,402.9,639.0,409.9228465186792,406.3325224572723,404.0780000000006,404.58988144576335,439.5886178861788,399.13,444.92685,436.32468,433.64413,401.23474,443.7611
755,535.6,535.6,402.9,507.4325599918593,452.1167130561846,545.4929999999994,542.9769519390674,508.97340153452615,539.3400000000001,525.14087,532.8687,534.2113,541.18384,552.2558
756,352.5,352.5,535.6,361.0401038518388,399.26600543555764,341.47399999999993,348.5080320099527,301.64279176201387,345.47,349.14795,335.43613,349.06195,343.02423,349.85565
757,505.7,505.7,352.5,483.1990132770236,475.11913983969225,506.9199999999995,504.96900969097044,457.637433862434,508.9599999999999,503.6578,517.85815,514.8854,504.2548,513.1869
758,411.8,411.8,505.7,433.62992369940594,421.04174482803,426.75000000000006,451.2084347353214,469.33859223300914,427.4700000000001,455.88956,452.58612,455.6095,453.75232,473.52087
759,467.6,467.6,411.8,477.3250306984029,454.4238550888357,470.6539999999994,482.8500346755687,508.97340153452615,467.2200000000001,473.23737,482.81543,489.0358,479.75833,490.71417
760,259.3,259.3,467.6,283.3720177443593,305.72829136372917,253.3609999999997,249.10559904724548,270.87353463587885,255.2,248.9414,262.48264,259.1997,254.3778,269.07718
761,484.1,484.1,259.3,460.03914327642224,436.2534365428992,489.9289999999993,496.0855601518815,439.5886178861788,490.4300000000001,494.5052,502.82294,508.47336,480.04886,497.30383
762,304.3,304.3,484.1,321.0816763147831,371.7263470192053,305.4879999999998,301.97685284594905,290.8882352941177,307.93,296.9768,312.89462,304.97614,303.6806,341.52686
763,223.0,223.0,304.3,247.0722609997461,276.3935691890056,228.116,240.6368670241866,221.5024390243902,229.10999999999999,234.04771,245.81169,239.98965,237.7742,250.04507
764,200.6,200.6,223.0,224.66849710846884,213.272644642133,200.00499999999994,199.74792285144346,215.26789215686196,201.36999999999995,203.93909,205.76797,201.62305,204.7123,205.59476
765,162.7,162.7,200.6,182.8257474423915,179.01169805278045,161.2610000000002,153.1684731686831,215.26789215686196,159.65000000000003,158.08742,161.42798,162.70273,162.85338,163.13281
766,63.7,63.7,162.7,42.438334632575476,64.9378142875355,63.080999999999925,63.27870513806454,108.0073248407643,61.730000000000004,59.654755,64.90111,60.729492,59.2341,50.803345
767,193.2,193.2,63.7,213.24122537137728,205.650697105471,193.91000000000014,194.28314518132325,199.04299788880772,192.27,182.51607,199.22935,197.35173,194.00479,200.35388
768,244.2,244.2,193.2,221.49902497067023,230.6770811418272,244.37800000000027,245.79265993735257,221.5024390243902,244.65,231.77295,234.28448,225.03883,235.70241,242.9693
769,126.3,126.3,244.2,133.53870960614788,162.18165492178758,130.6839999999999,136.3272892170241,212.99006102877078,129.11999999999998,129.41197,137.7334,131.32123,131.24857,127.23683
770,98.1,98.1,126.3,110.9746838282252,88.65592693033945,95.38500000000009,92.14316896612667,148.38200000000012,98.14000000000001,90.00191,94.07222,87.37648,88.261154,83.34157
771,186.0,186.0,98.1,209.01855101717683,198.0696880607386,191.52699999999996,200.7479629027886,199.04299788880772,188.0,195.58167,194.38365,196.30756,195.60323,195.86542
772,141.0,141.0,186.0,156.96800924795397,127.07913201270341,141.47799999999998,143.99093963879307,212.99006102877078,146.89999999999998,132.14551,138.76843,138.04547,142.2045,132.07336
773,203.2,203.2,141.0,209.79375493136288,195.5379079303247,202.3970000000002,203.49966864738155,206.22399999999993,203.76000000000002,203.83533,202.5674,204.50526,201.01895,195.65463
774,191.8,191.8,203.2,211.8312241956998,205.9322262030211,196.80599999999973,203.658649898023,215.26789215686196,199.36999999999998,202.05807,202.02525,205.90192,207.22165,194.42094
